customer_id,ownership,activation_plan_code,mnp_flag,calls_incoming_cnt,calls_outgoing_cnt,calls_incoming_duration,calls_outgoing_duration,total_call_count,total_sum_duration,tot_usage_mb,upload_usage_mb,download_usage_mb,days_since_latch,cnt_open_qrc,avg_days_to_close,cnt_call_drops,pcnt_dropped_calls,rsrp_voice_pcnt_poor_duration,rsrp_data_pcnt_poor_duration,mean_cqi_voice_pcnt_poor_duration,sinr_voice_pcnt_poor_duration,sinr_data_pcnt_poor_duration,age_on_network,cnt_connections,current_plan_code,cnt_recharges_made,total_payment_made,cnt_main_plans_taken,total_main_plans_mrp,cnt_addon_plans_taken,total_addon_plans_mrp,cnt_rchg_offline,cnt_rchg_online,cnt_rchg_on_or_before_expiry,cnt_rchg_after_expiry,current_active_plan_mrp,current_active_plan_validity,last_cycle_plan_mrp,last_cycle_plan_validity,avg_days_bw_rchg_and_expiry,stddev_days_bw_rchg_and_expiry,price_per_day,gb_per_day_quota,pcnt_quota_used,device_avg_asp,recharge_delay
10180,individual,10,0,26.0,2.0,37.85866261145385,3.3924990288341172,28.0,41.25116164028797,17480.83385004775,571.6428628438027,16909.190987203947,2,7,13,1.4060023546787292,5.021436980995461,40.17843241111577,41.95644545317872,30.479731709484682,70.84073837953726,84.10246892150222,414,5,10,44,2759.732006202188,32,2007.0778226925006,12,752.6541835096875,22,22,7.0,37.0,500,120,500,120,-1.308655417905491,2.08856294600901,4.166666666666667,2.0,28.45187801114543,10K_to_20K,2.4151789121282086
10181,corporate,1,0,24.0,45.0,35.57190321924129,82.61584429713257,69.0,118.18774751637386,4172.771963597579,1453.1355962210853,2719.636367376494,3,8,12,3.2568517675188655,4.720075025389661,81.42291328155933,85.02611512517633,84.0900785110726,18.76598181576334,22.27906482264452,863,4,3,89,5582.185194363517,19,1191.7024572236721,70,4390.482737139845,44,45,28.0,61.0,99,15,2999,700,0.5490440758430966,2.6182782967473694,6.6,0.5,27.16648413800507,10K_to_20K,-0.3531435687668212
10182,corporate,8,0,50.0,171.0,57.35287307998207,222.54213108319746,221.0,279.8950041631795,17496.07858156169,1679.8992108142304,15816.17937074746,12,2,7,8.92288346921426,4.0375038322236465,43.37251975638175,45.29188049711201,13.88700679190854,52.73858687180358,62.611506667059366,471,6,7,50,3136.059097957032,10,627.2118195914064,40,2508.8472783656257,25,25,36.0,14.0,128,28,1500,365,-0.4266557953961838,2.2179702699028,4.571428571428571,1.0,56.95338079935446,30K_to_50K,-8.265223931699925
10183,corporate,5,0,147.0,115.0,201.71981899304427,161.54354265723762,262.0,363.2633616502819,31653.54872579178,411.75553317553766,31241.793192616242,14,4,14,5.712983332460042,2.1805279894885654,3.9056311062212177,4.078466695556626,56.87209766450635,65.44351356963712,77.69485739428944,741,4,2,77,4829.53101085383,18,1128.9812752645316,59,3700.549735589298,38,39,75.0,2.0,999,180,1500,365,2.9035778220737676,0.9291672974737663,5.55,3.0,34.34629853059004,50K_above,-12.4405447844389
10184,corporate,9,0,56.0,39.0,111.04346024088,55.19485776972929,95.0,166.23831801060928,4853.246894559043,1111.38165904959,3741.8652355094528,5,1,5,2.1162385931627252,2.227619571750237,64.66133066556745,67.52278349837425,37.70989954500597,73.33251652608398,87.06072004822619,210,5,8,24,1505.3083670193755,16,1003.5389113462503,8,501.7694556731252,12,12,11.0,13.0,99,15,128,28,1.1421532191962354,4.510720769685461,6.6,0.5,31.596659469785433,30K_to_50K,17.371825271019535
10185,individual,8,0,0.0,54.0,0.0,96.56271462055466,54.0,96.56271462055466,13507.675915927648,999.5606316721305,12508.115284255518,3,3,8,1.2760492937911991,2.3630542477614798,80.94060020531987,84.52245828591653,52.33129652269224,72.8579876726231,86.49735708697736,454,3,6,48,3010.616734038751,22,1379.866003101094,26,1630.750730937657,24,24,11.0,37.0,500,120,500,120,0.6847981272274237,4.989050444953625,4.166666666666667,2.0,21.985149602746823,10K_to_20K,7.283597919918856
10186,corporate,8,0,68.0,9.0,112.29696362973243,14.02332654005162,77.0,126.32029016978404,16138.123456920157,1212.1705349132915,14925.952922006865,4,2,7,2.988843094244223,3.88161440810938,0.7599617583231787,0.7935922868600231,91.28268027053053,50.61389702399507,60.08906455280887,360,3,4,39,2446.126096406485,10,627.2118195914064,29,1818.9142768150787,19,20,22.0,17.0,500,120,999,180,-1.4999312291093738,0.8662430951010985,4.166666666666667,2.0,26.26647698066432,30K_to_50K,1.7190738938179253
10187,individual,8,0,40.0,17.0,77.6980814418964,18.861121864409636,57.0,96.55920330630605,8924.037343895361,1610.3920699784758,7313.645273916886,3,5,7,2.656328560742691,4.660225545162616,65.31015952332388,68.20032492906915,41.856102626116,38.634078661206246,45.86656596529104,333,1,1,36,2257.9625505290633,17,1066.260093305391,19,1191.7024572236724,18,18,16.0,20.0,500,120,128,28,4.012333902475906,1.1238532177445064,4.166666666666667,2.0,14.524800364413021,50K_above,5.422238725841087
10188,individual,1,1,21.0,163.0,27.167137422046608,223.96598130704155,184.0,251.13311872908815,8317.510984147804,923.2188480288239,7394.292136118981,9,7,7,6.752320088961958,3.669739178783673,55.425639825148934,57.87838635008639,47.754597507317655,71.75697163975302,85.1902255013292,397,1,7,42,2634.289642283907,25,1568.029548978516,17,1066.2600933053911,21,21,22.0,20.0,999,180,128,28,6.991780909956749,4.918588022120852,5.55,3.0,9.025077022729823,10K_to_20K,6.276158118754655
10189,corporate,6,0,67.0,10.0,107.07800848284403,11.550792900730805,77.0,118.62880138357482,13090.715899680457,313.5565228837388,12777.159376796719,4,6,12,3.0444832475438255,3.9538743474595135,80.7709279808128,84.34527756966537,79.68405637995791,81.71114914384289,97.00787341588928,369,2,4,39,2446.126096406485,23,1442.5871850602348,16,1003.5389113462502,19,20,6.0,33.0,500,120,99,15,5.130608222642181,1.1974166512240554,4.166666666666667,2.0,21.306503742969493,20K_to_30K,5.239495702010148
10190,individual,2,0,4.0,8.0,7.344487956335561,15.619872475590231,12.0,22.96436043192579,32911.09790948883,885.8246135238543,32025.273295964977,1,4,8,0.3225373538894546,2.687811282412121,79.56861472160739,83.08975843538653,77.2245376060673,4.09136936187109,4.857293592277734,274,3,8,30,1881.6354587742194,15,940.8177293871097,15,940.8177293871097,15,15,15.0,15.0,300,90,300,90,-1.5056313283544744,8.546778588015703,3.3333333333333335,1.5,71.42165344941152,50K_above,7.8231565045874785
10191,corporate,3,0,6.0,129.0,9.46603241292386,137.846128974214,135.0,147.31216138713785,33479.416340050535,137.95625595180513,33341.46008409873,7,3,9,2.608771752116803,1.932423520086521,42.90612540015516,44.80484682774273,81.91471897290712,56.00288710125473,66.48689976540642,269,5,9,29,1818.9142768150787,12,752.6541835096878,17,1066.260093305391,14,15,14.0,15.0,1500,365,99,15,-4.444862941241747,0.6471889788667997,4.109589041095891,3.0,36.32749168842289,less_10K,-4.05774320455946
10192,corporate,9,1,30.0,25.0,53.61316550884294,41.02989579232417,55.0,94.64306130116711,24801.50406265145,1753.5534569246563,23047.950605726794,3,4,5,0.9519226344992714,1.7307684263623115,71.63582193788676,74.80591639008405,15.265403065478655,52.75117117846419,62.62644681709214,440,3,1,47,2947.8955520796103,10,627.2118195914064,37,2320.683732488204,23,24,7.0,40.0,999,180,300,90,-1.196990626247779,0.17802511095434234,5.55,3.0,26.91135423464784,less_10K,10.33846959089315
10193,individual,2,0,61.0,38.0,68.48776195410572,42.1468080091254,99.0,110.63456996323112,31390.627144626047,867.6456212407707,30522.981523385275,5,1,4,3.6183995865980267,3.6549490773717443,51.30201244833981,53.57227641194802,83.03043879496477,14.761779776983719,17.525256700012715,975,7,7,100,6272.118195914064,34,2132.520186610782,66,4139.598009303282,50,50,22.0,78.0,500,120,2999,700,-0.5217293414067914,3.3779679155998177,4.166666666666667,2.0,51.091515534873125,50K_above,-10.750698534474857
10194,corporate,8,0,5.0,8.0,7.055708218667966,8.63172089527269,13.0,15.687429113940656,2647.550494146669,851.3754114907226,1796.175082655946,1,6,13,0.30074485465245987,2.3134219588650757,81.03812951100585,84.62430354837551,50.92132950074054,74.94491333947362,88.9749653820439,826,5,9,85,5331.300466526955,36,2257.9625505290633,49,3073.3379159978913,42,43,34.0,51.0,1500,365,1500,365,-2.9629700264411274,0.7959032480637087,4.109589041095891,3.0,2.8727761438223403,less_10K,1.9766155853569503
10195,individual,6,0,38.0,40.0,73.52708566622393,54.543899561484956,78.0,128.0709852277089,12561.702434901033,1070.133516661483,11491.56891823955,4,6,14,2.47099528829534,3.1679426773017174,38.04416304731589,39.727728433350784,59.675759668859584,42.00094357383828,49.86372435402016,628,4,8,65,4076.876827344142,19,1191.7024572236721,46,2885.1743701204696,32,33,20.0,45.0,300,90,1500,365,1.667482818743507,6.0618681890818396,3.3333333333333335,1.5,27.26063896462898,less_10K,1.8048013403994565
10196,individual,4,1,38.0,243.0,42.81069176289132,338.49179053836576,281.0,381.3024823012571,2091.258518201593,110.63508572614114,1980.6234324754514,14,5,8,11.679294958060819,4.156332725288547,14.059264783408837,14.68142833351791,72.47187021785678,2.4907255414837417,2.957001468877074,287,2,6,31,1944.3566407333599,14,878.096547427969,17,1066.260093305391,15,16,24.0,7.0,1500,365,99,15,0.47772660222751506,3.6108490697824727,4.109589041095891,3.0,2.2691607185347142,50K_above,0.6307900597320026
10197,individual,8,0,4.0,181.0,7.198921033140168,216.1860178212033,185.0,223.3849388543435,8430.306091534494,6595.836907058363,1834.4691844761314,10,5,4,5.767457630505927,3.1175446651383387,15.793088500196264,16.491978816286213,36.20028183296776,52.42818190492813,62.24299238167943,326,5,5,35,2195.2413685699225,26,1630.7507309376567,9,564.4906376322658,17,18,21.0,14.0,500,120,99,15,2.820754227659938,7.49956443444918,4.166666666666667,2.0,13.721201320856924,50K_above,1.8260247172191137
10198,corporate,6,0,19.0,27.0,25.84160910423632,37.82634389470373,46.0,63.66795299894005,16063.255690209571,2831.2441452911808,13232.01154491839,3,2,6,0.8889419357539533,1.9324824690303335,37.553565219070194,39.215420217599096,66.87727691813538,37.508840438528495,44.53067767817265,1033,8,7,106,6648.445287668908,63,3951.4344634258605,43,2697.010824243048,53,53,8.0,98.0,2999,700,2999,700,3.3435299179492644,6.40053183754892,4.284285714285715,4.0,13.072310945808571,10K_to_20K,-6.547672558447683
10199,individual,1,0,175.0,17.0,293.9773996520779,19.235126059614633,192.0,313.21252571169254,7543.403846852587,5455.889430360256,2087.514416492331,10,2,12,10.978299581663327,5.71786436544965,24.918635948147,26.021358405132812,23.60936602026432,5.143373245025984,6.106237715563312,462,3,7,49,3073.3379159978917,37,2320.683732488204,12,752.6541835096878,24,25,37.0,12.0,99,15,99,15,0.5196525548823978,1.3193156096774303,6.6,0.5,49.11070212794653,30K_to_50K,-7.501562755195332
10200,corporate,2,0,4.0,9.0,5.055665170285476,9.491488782259271,13.0,14.547153952544747,11859.269815504951,262.71615426370596,11596.553661241245,1,3,11,0.9442643909604581,7.26357223815737,82.79586765168953,86.45982673817929,73.29796116494208,35.75437930097962,42.44777288821764,764,4,7,79,4954.973374772111,33,2069.799004651641,46,2885.17437012047,39,40,76.0,3.0,500,120,1500,365,-1.4469932310460005,7.4405222703048635,4.166666666666667,2.0,19.30219696534009,10K_to_20K,7.555021730188843
10201,individual,4,0,32.0,25.0,52.10854443829187,31.83511551968938,57.0,83.94365995798125,21539.00554708082,1348.8213821258394,20190.18416495498,3,2,8,1.36973438008459,2.403042772078228,48.64061432878333,50.793103648565854,10.187952949194157,58.66462621689871,69.64692938072812,198,1,5,22,1379.866003101094,15,940.8177293871097,7,439.0482737139844,11,11,5.0,17.0,2999,700,99,15,-4.5970507799484555,3.7648037859680414,4.284285714285715,4.0,17.528487587142592,30K_to_50K,5.136932117975968
10202,individual,1,0,75.0,7.0,83.91256312612157,8.035978794106535,82.0,91.94854192022811,13904.974798832098,33.4101022803815,13871.564696551717,4,1,10,2.118627969089575,2.5836926452311886,68.85994286457615,71.9071965562123,87.20934025467557,16.713760309434928,19.84265747562738,575,5,4,60,3763.270917548439,17,1066.260093305391,43,2697.010824243048,30,30,28.0,32.0,1500,365,128,28,0.4749594338963472,1.348695635281953,4.109589041095891,3.0,15.087863279982745,30K_to_50K,-4.797532284853411
10203,individual,2,0,30.0,59.0,33.65822075315141,97.83856067516777,89.0,131.4967814283192,11580.640014009823,2416.715003759568,9163.925010250256,5,4,8,3.725085517060571,4.185489345011877,22.1276794392811,23.10689391512375,81.46083297778515,26.230635336039835,31.14113776343389,410,5,8,44,2759.732006202188,20,1254.4236391828128,24,1505.3083670193753,22,22,11.0,33.0,300,90,500,120,-0.946314398154683,0.5824282160193855,3.3333333333333335,1.5,25.131597252625482,less_10K,2.4185122343323306
10204,corporate,10,0,8.0,12.0,12.299860460002815,17.544544196153314,20.0,29.84440465615613,13470.10944059396,595.2169292789076,12874.892511315053,1,4,14,0.8173109820486288,4.086554910243144,56.855174038141364,59.37118162933367,28.74011231701844,58.35448948989033,69.27873355102213,869,8,10,89,5582.185194363517,58,3637.8285536301573,31,1944.35664073336,44,45,48.0,41.0,1500,365,2999,700,-0.3506137095008576,3.4759021092157116,4.109589041095891,3.0,14.616004167311154,20K_to_30K,-4.827254502083085
10205,corporate,7,0,71.0,1.0,130.56405985005404,1.0271546420203312,72.0,131.59121449207436,44690.995579317256,1351.28950584054,43339.706073476715,4,7,7,3.0689633066800908,4.262449037055681,85.70557052059002,89.49829246165051,71.42041300690737,73.90888656295155,87.74498935740863,450,7,1,48,3010.616734038751,10,627.2118195914064,38,2383.4049144473447,24,24,41.0,7.0,1500,365,500,120,2.7440909684303323,3.9762898711745227,4.109589041095891,3.0,48.4928337449189,10K_to_20K,-5.939916526892743
10206,individual,1,0,22.0,7.0,23.196831923527668,8.81691609669508,29.0,32.01374802022275,6631.816616828473,399.5511994879821,6232.265417340491,2,2,12,1.8273654679016675,6.301260234143681,48.12604862264971,50.2557669062917,72.09923671550017,77.23275231712262,91.69109893621795,752,5,5,78,4892.25219281297,46,2885.1743701204696,32,2007.0778226925004,39,39,38.0,40.0,99,15,1500,365,2.874722051985845,3.5474136694389604,6.6,0.5,43.175889432477035,50K_above,0.9525525909550496
10207,corporate,7,1,3.0,67.0,3.375384672440279,120.77754550297212,70.0,124.1529301754124,1586.3700579407341,244.49603007170646,1341.8740278690277,4,1,10,0.731140620874808,1.0444866012497258,88.82520404484124,92.75597888542305,51.90933404319431,3.192469389290709,3.7901151757789298,353,5,5,38,2383.4049144473443,18,1128.9812752645316,20,1254.4236391828126,19,19,12.0,26.0,2999,700,500,120,1.638966477552364,11.650776725328058,4.284285714285715,4.0,1.29099125808979,10K_to_20K,7.181915837119105
10208,individual,2,0,30.0,80.0,42.37189470230132,94.30457077531148,110.0,136.6764654776128,4539.52703630512,2645.637874686257,1893.889161618864,6,2,6,1.6708934065992984,1.518994005999362,91.1934302649647,95.22900603612662,17.976168129451843,56.02448195920125,66.5125372857211,627,4,5,65,4076.876827344142,45,2822.453188161329,20,1254.423639182813,32,33,64.0,1.0,99,15,1500,365,0.6965117436076447,7.106188769363006,6.6,0.5,29.554212475944794,10K_to_20K,5.130987562252283
10209,corporate,4,0,58.0,136.0,110.7394860483171,243.6256439316697,194.0,354.3651299799868,21950.049256753315,1366.011534111873,20584.037722641442,10,5,4,2.818560968584847,1.4528664786519832,29.95127753756851,31.276709091078068,8.424760030588608,17.3420971152886,20.588621985531596,446,3,10,47,2947.8955520796103,35,2195.2413685699225,12,752.6541835096878,23,24,16.0,31.0,999,180,500,120,-3.5725529788608226,1.4340417740042162,5.55,3.0,23.81732775255351,less_10K,-7.365618735958993
10210,corporate,3,0,94.0,54.0,123.97824689291144,90.5458996447949,148.0,214.52414653770634,7307.749466356826,868.5892194668522,6439.160246889974,8,6,14,4.8157607590127816,3.253892404738366,27.993819857718883,29.23262818888749,6.689833923475108,20.109911695822127,23.87458490834384,371,6,8,40,2508.8472783656257,30,1881.6354587742194,10,627.2118195914063,20,20,2.0,38.0,128,28,99,15,1.782217975311215,0.745061963855098,4.571428571428571,1.0,23.78824696079696,less_10K,-7.217579971588675
10211,individual,8,0,123.0,8.0,170.54847010037187,14.213079172557446,131.0,184.76154927292933,1935.1305881205599,512.7020764646426,1422.4285116559174,7,4,12,1.6121059448186896,1.2306152250524347,66.80312924300513,69.75936292154505,42.172884274019616,63.31390495256349,75.16657569326,712,6,5,74,4641.367464976408,37,2320.683732488204,37,2320.683732488204,37,37,60.0,14.0,999,180,1500,365,-1.3764088945310795,7.3562942411905645,5.55,3.0,2.0997510721794272,10K_to_20K,-0.7060348603843989
10212,corporate,8,0,27.0,9.0,43.20877276240308,10.78937633243936,36.0,53.99814909484244,14706.69184250879,2799.596641745786,11907.095200763004,2,4,6,2.113557689218884,5.870993581163566,49.311023479095674,51.493180362823374,27.218047818838155,65.04411411054943,77.22068841520256,358,4,5,38,2383.4049144473443,14,878.096547427969,24,1505.3083670193753,19,19,10.0,28.0,2999,700,128,28,4.264072928549435,0.42503698303646653,4.284285714285715,4.0,11.96833646037499,10K_to_20K,1.6999011476410804
10213,individual,2,0,72.0,87.0,133.80193264762448,96.12261255367784,159.0,229.92454520130232,3060.2879434916294,965.1452615093847,2095.142681982245,8,8,4,7.822670823619635,4.919918756993481,63.12678382445208,65.92032847534573,7.170928389958875,13.850784833658778,16.44371907545906,597,6,9,62,3888.7132814667198,30,1881.6354587742194,32,2007.0778226925004,31,31,50.0,12.0,1500,365,999,180,-0.8401510503799519,3.504576419312553,4.109589041095891,3.0,3.3206249386844937,20K_to_30K,-2.7887057541365694
10214,individual,8,0,14.0,20.0,14.713866775740062,23.053936847273427,34.0,37.76780362301349,8311.751459133267,4414.551291158908,3897.20016797436,2,3,10,0.9656090125181724,2.8400265074063893,8.887576561863169,9.280877795660281,91.48331743714817,64.98126458485508,77.14607315282173,536,1,9,56,3512.386189711876,35,2195.2413685699225,21,1317.1448211419533,28,28,5.0,51.0,1500,365,500,120,-0.5462109747002308,5.742201097409737,4.109589041095891,3.0,9.018827538122036,less_10K,7.856156079811882
10215,individual,3,0,47.0,98.0,81.06014549448537,147.77085096615622,145.0,228.8309964606416,13380.531600575752,1197.7456029933276,12182.785997582425,8,4,9,1.466298517896264,1.0112403571698372,26.50659308743748,27.679587288104223,99.28175497129497,48.91388583733175,58.070803009196034,922,7,6,95,5958.512286118361,56,3512.386189711876,39,2446.126096406485,47,48,26.0,69.0,500,120,2999,700,7.3168722169043265,7.245961260166964,4.166666666666667,2.0,21.778208985312098,30K_to_50K,-5.00459536809062
10216,corporate,5,0,140.0,3.0,194.2638497760742,5.7889440087672845,143.0,200.0527937848415,14708.15952028766,563.7046238328026,14144.454896454858,8,3,9,2.0179280890561007,1.4111385238154552,9.64617758859018,10.07304913457473,0.9268478418837822,44.09838545302456,52.35381754748517,390,8,6,42,2634.289642283907,9,564.4906376322658,33,2069.7990046516416,21,21,15.0,27.0,99,15,500,120,1.6796007882696902,1.2898718452374718,6.6,0.5,95.7562468768728,50K_above,-13.58864057848672
10217,corporate,2,1,0.0,5.0,0.0,9.151761701723176,5.0,9.151761701723176,30145.38618881292,541.2407441164623,29604.14544469646,1,3,13,0.15642692827230506,3.1285385654461013,28.286754183202408,29.53852571427509,79.16950786733345,47.574230610468945,56.48035781254769,954,3,3,98,6146.6758319957835,77,4829.53101085383,21,1317.1448211419538,49,49,42.0,56.0,1500,365,2999,700,0.7171791265166823,0.44150174118946683,4.109589041095891,3.0,32.709837444458465,10K_to_20K,-1.400302335016577
10218,individual,2,0,95.0,7.0,139.24900035987685,12.532932332898687,102.0,151.78193269277554,3339.2265060295167,498.99716744923654,2840.22933858028,5,2,12,5.277202750186316,5.173728186457172,72.27611344818894,75.47454267075234,79.74737124009155,83.38311562793756,98.99284015230295,354,8,1,38,2383.4049144473443,29,1818.9142768150787,9,564.4906376322656,19,19,16.0,22.0,128,28,99,15,-3.9695987522450045,1.255116060775772,4.571428571428571,1.0,10.869877949314832,30K_to_50K,0.7618441901797341
10219,corporate,5,0,86.0,6.0,131.46083865616356,10.845484607777065,92.0,142.3063232639406,11137.088764819095,5777.6882554251615,5359.400509393933,5,1,5,1.3656385061707683,1.4843896806204004,32.16904756183136,33.59262191959689,63.680782754395906,19.607472603975072,23.278086776426843,477,1,8,50,3136.059097957032,22,1379.866003101094,28,1756.193094855938,25,25,4.0,46.0,500,120,500,120,-2.417059778612715,1.9469986218704929,4.166666666666667,2.0,18.12677207815608,50K_above,1.7595033599946306
10220,corporate,8,0,33.0,43.0,48.782118098156744,46.09709838671466,76.0,94.8792164848714,17805.704892835904,2809.95720627542,14995.747686560484,4,5,10,2.005413135775058,2.6387014944408658,81.70983512848537,85.32573410226084,81.88755446565025,7.386338880814696,8.769097420176541,431,4,1,46,2885.1743701204696,35,2195.2413685699225,11,689.933001550547,23,23,7.0,39.0,2999,700,999,180,-0.7884951146784904,1.4474439349192294,4.284285714285715,4.0,14.490319737008384,10K_to_20K,-0.7207580080174649
10221,corporate,9,1,96.0,24.0,172.5657156751834,46.773039491592655,120.0,219.33875516677608,8542.190767278595,1297.3667360496722,7244.824031228923,7,4,13,3.7917004493276907,3.1597503744397426,45.250813288309665,47.25329400650491,98.93334558251031,10.902683453174173,12.943718787471326,542,1,7,57,3575.1073716710166,27,1693.4719128967974,30,1881.6354587742192,28,29,10.0,47.0,1500,365,999,180,4.314190562221031,0.15309699075863975,4.109589041095891,3.0,9.268870190189448,50K_above,12.533521623461358
10222,corporate,9,0,33.0,35.0,44.476526917773036,45.45792050714669,68.0,89.93444742491972,759.9118355908918,592.7993733518373,167.11246223905445,4,1,12,3.000999845454337,4.413235066844614,6.980018834290091,7.288905064450213,64.70882180713775,57.95566005565381,68.80524130820912,441,4,10,47,2947.8955520796103,16,1003.5389113462503,31,1944.35664073336,23,24,4.0,43.0,500,120,1500,365,-4.399180700269415,1.0918907351486606,4.166666666666667,2.0,1.2368356699070504,50K_above,16.28073971912026
10223,corporate,1,0,45.0,23.0,88.66942972110192,25.822174297059064,68.0,114.49160401816098,10970.022722952932,1695.8799949195422,9274.14272803339,3,3,4,1.1640880567288174,1.7118942010717904,57.206873658347014,59.73844498545653,4.252299449081587,77.99933528861573,92.60118996590681,576,6,10,60,3763.270917548439,33,2069.799004651641,27,1693.4719128967977,30,30,5.0,55.0,99,15,500,120,-0.09056757979329189,3.30506145601702,6.6,0.5,71.41941876922482,20K_to_30K,-4.521141899924496
10224,individual,4,0,107.0,52.0,131.9438670710978,54.92175466344219,159.0,186.86562173453999,10602.691585242417,442.8803186397165,10159.811266602701,8,3,9,3.2482104831946117,2.0428996749651644,2.0539981507774394,2.1448935710637995,62.08735162747404,40.80158646427755,48.43984176414373,435,3,9,46,2885.1743701204696,17,1066.260093305391,29,1818.9142768150787,23,23,4.0,42.0,2999,700,500,120,2.1688995191124008,3.278749179340444,4.284285714285715,4.0,8.628492501011083,10K_to_20K,-2.1193123652330637
10225,individual,3,0,130.0,55.0,196.4030965584569,81.77828904160265,185.0,278.18138560005957,17167.17602005661,228.1044175703519,16939.071602486256,9,7,6,5.753718520274714,3.1101181190674128,16.039402166098323,16.749192581672766,9.602764169135302,83.92199754392514,99.63260338216783,285,8,10,31,1944.3566407333599,21,1317.1448211419536,10,627.2118195914063,15,16,7.0,24.0,1500,365,500,120,0.7284136996738843,2.808302013316858,4.109589041095891,3.0,18.627578146762815,30K_to_50K,-7.722913427052452
10226,corporate,5,0,24.0,66.0,47.43503681357181,106.46468438283715,90.0,153.89972119640896,15262.86455188059,1098.1940804536043,14164.670471426985,4,4,5,3.7788682719705275,4.198742524411697,54.55943145436726,56.97384572769681,33.193185318523035,44.77015913503524,53.15135052788542,545,4,10,57,3575.1073716710166,40,2508.8472783656257,17,1066.260093305391,28,29,27.0,30.0,1500,365,300,90,1.101791951493515,3.795977427422088,4.109589041095891,3.0,16.561267959939876,less_10K,-1.2702069978716906
10227,individual,1,1,179.0,71.0,346.0767497918298,139.7627157272256,250.0,485.8394655190554,5177.075131008758,1624.788125253575,3552.287005755183,13,6,11,5.129325996526949,2.0517303986107795,76.75782577031877,80.15458385942394,63.629110453170576,52.99453619247234,62.915370944584204,471,5,5,50,3136.059097957032,25,1568.029548978516,25,1568.029548978516,25,25,10.0,40.0,500,120,500,120,-1.6118753731995281,2.532338664439486,4.166666666666667,2.0,8.426229054376233,20K_to_30K,-3.4996983754209117
10228,individual,2,0,25.0,51.0,41.9863082590154,74.62806115294038,76.0,116.61436941195578,20370.60029392522,137.0341608926617,20233.56613303256,4,5,11,3.1183448751806297,4.103085362079776,38.3463644608388,40.04330314250344,71.57072499716205,53.44552099032944,63.45078228858571,578,4,6,60,3763.270917548439,18,1128.9812752645316,42,2634.289642283907,30,30,1.0,59.0,99,15,1500,365,-1.4526463473654152,9.163325046226287,6.6,0.5,132.62109566357566,30K_to_50K,0.8933096835495311
10229,individual,5,0,17.0,104.0,22.869389070663523,173.4667221441926,121.0,196.33611121485612,12204.667305490604,3308.891943164486,8895.775362326118,7,2,7,4.128259484187703,3.4117846976757873,84.72050472288149,88.46963462387197,92.08179623457588,37.873435627064204,44.963526858096095,853,6,6,88,5519.464012404376,29,1818.9142768150787,59,3700.5497355892976,44,44,21.0,67.0,128,28,1500,365,-1.0513502185085923,1.2579301059853556,4.571428571428571,1.0,39.728734718393895,10K_to_20K,-6.072560160278524
10230,corporate,7,0,61.0,78.0,90.19183980042517,114.12833295376946,139.0,204.32017275419463,10857.894392543914,540.8538595036385,10317.040533040275,7,6,5,6.92812189013154,4.984260352612619,23.258651822304017,24.287915130979464,38.09741642526541,80.90684780402451,96.0530029559967,1132,5,6,116,7275.657107260315,26,1630.7507309376567,90,5644.906376322658,58,58,15.0,101.0,2999,700,2999,700,0.12757484352493947,0.007112421272022119,4.284285714285715,4.0,8.836177077265555,50K_above,-8.884755544371481
10231,individual,3,0,24.0,21.0,33.92953338865392,32.62206538810881,45.0,66.55159877676273,2630.3791047137643,749.4331983471984,1880.9459063665659,3,1,13,0.6111454505922391,1.3581010013160868,59.279552844846364,61.90284628266194,43.512425434273574,63.49619160983448,75.3829872987659,634,5,6,66,4139.598009303282,27,1693.4719128967974,39,2446.126096406485,33,33,25.0,41.0,500,120,1500,365,-2.5704785437067312,0.1771023475789653,4.166666666666667,2.0,4.281215990745059,50K_above,0.5600580075358832
10232,individual,5,0,12.0,36.0,12.521712795730977,65.85201984603975,48.0,78.37373264177073,12198.36103902346,3822.8765286074754,8375.484510415985,3,4,8,1.031652036195709,2.1492750754077274,84.03824493413342,87.75718284579845,32.56591055715498,4.2130943567131,5.001806097791473,332,1,1,36,2257.9625505290633,18,1128.9812752645316,18,1128.9812752645316,18,18,5.0,31.0,999,180,128,28,5.183050975911391,12.030628798298956,5.55,3.0,13.236068835745941,10K_to_20K,10.746097614697806
10233,corporate,7,0,51.0,58.0,72.10693218084107,85.8838239193836,109.0,157.99075610022467,18036.93273611309,1981.0581510531395,16055.87458505995,6,1,14,2.666231489827863,2.4460839356218926,4.985353427472473,5.205969884646322,38.51718565473272,73.6803721474397,87.47369593263186,432,8,5,46,2885.1743701204696,13,815.3753654688284,33,2069.799004651641,23,23,16.0,30.0,500,120,128,28,-2.2698715660839444,2.076014238797797,4.166666666666667,2.0,29.356986875184067,30K_to_50K,-7.971945697364498
10234,corporate,5,1,11.0,69.0,20.22057891412977,113.32706068568199,80.0,133.54763959981176,7290.691837524474,2028.437117700005,5262.254719824469,4,8,13,4.195244659261225,5.244055824076531,30.357140943517493,31.70053313873874,88.54412582989049,70.55820906381298,83.76704874465695,419,7,7,44,2759.732006202188,13,815.3753654688284,31,1944.3566407333597,22,22,2.0,42.0,300,90,300,90,-2.791948388894218,0.5214769270564126,3.3333333333333335,1.5,15.821813883516652,30K_to_50K,1.7866264755189505
